회원번호,회원상태,성별,나이,등록카드,결혼,구독여부,주소지,세부주소지
1346583680,정상회원,여,67,농협중앙회,미혼,False,경기도,안산시
1346589248,정상회원,남,24,농협중앙회,미혼,False,경상남도,진주시
1346600384,정상회원,여,33,BC카드,기혼,False,경상북도,경주시
1346676480,정상회원,여,42,국민카드,기혼,False,경기도,오산시
1346819392,정상회원,남,31,롯데카드,미혼,,경기도,수원시
1347108928,정상회원,여,35,신한은행,미혼,False,부산광역시,해운대구
1347398464,정상회원,남,28,국민은행,기혼,False,경기도,안성시
1347530240,정상회원,여,24,신한은행,미혼,False,충청남도,천안시
1347621184,정상회원,여,52,우리은행,미혼,False,전라북도,전주시
1347743680,정상회원,남,32,농협중앙회,기혼,True,경기도,이천시
1348029504,정상회원,여,37,삼성카드,미혼,False,울산광역시,남구
1348254080,정상회원,남,32,롯데카드,기혼,False,부산광역시,사하구
1348267072,정상회원,여,28,국민은행,기혼,False,광주광역시,서구
1348603008,정상회원,여,24,신한은행,미혼,False,부산광역시,서구
1348990912,정상회원,여,44,롯데카드,미혼,False,서울특별시,서초구
1349028032,정상회원,여,34,우리은행,미혼,,경기도,수원시
1349046592,정상회원,여,24,연결앱결제,기혼,False,인천광역시,중구
1349076288,정상회원,여,29,국민은행,기혼,,울산광역시,동구
1349172800,정상회원,여,34,국민은행,기혼,True,경상남도,거제시
1349222912,정상회원,여,35,롯데카드,미혼,,경상남도,김해시
1349248896,정상회원,여,36,연결앱결제,미혼,False,서울특별시,마포구
1349356544,정상회원,여,26,신한카드,미혼,False,서울특별시,동대문구
1349440064,정상회원,남,25,농협중앙회,미혼,False,인천광역시,부평구
1349714752,정상회원,여,54,농협중앙회,미혼,False,경상남도,창원시
1349905920,정상회원,여,64,연결앱결제,미혼,False,대구광역시,달서구
1350035840,정상회원,여,47,신한카드,기혼,False,서울특별시,동작구
1350072960,정상회원,여,44,국민은행,,,인천광역시,부평구
1350574080,정상회원,여,34,우리은행,기혼,,경상남도,거제시
1351038080,탈퇴,여,27,SC제일은행,기혼,False,부산광역시,동래구
1351149440,정상회원,여,27,신한은행,기혼,,경상남도,창원시
1351236672,정상회원,남,28,우리은행,기혼,,경상북도,구미시
1351405568,정상회원,여,44,부산은행,,False,경상북도,김천시
1351502080,정상회원,여,34,삼성카드,,,경기도,용인시
1351565184,정상회원,여,30,하나은행,기혼,False,전라북도,고창군
1351659840,정상회원,여,27,우체국,기혼,False,경기도,시흥시
1351737792,정상회원,여,33,롯데카드,,False,서울특별시,양천구
1351760064,정상회원,여,24,우리은행,,False,충청북도,제천시
1351964224,정상회원,여,62,롯데카드,미혼,False,경상북도,김천시
1352038464,정상회원,여,25,우리은행,기혼,False,부산광역시,서구
1352146112,정상회원,여,30,농협중앙회,,False,,
1352173952,정상회원,여,32,BC카드,,False,인천광역시,남동구
1352302016,정상회원,여,41,우리은행,,False,대전광역시,서구
1352383680,정상회원,여,30,신한은행,기혼,,충청북도,옥천군
1352472768,정상회원,여,35,국민은행,,,경기도,부천시
1352508032,정상회원,여,71,외환은행,기혼,False,강원도,춘천시
1352532160,정상회원,여,40,우리은행,기혼,False,충청남도,아산시
1352578560,정상회원,여,51,삼성카드,기혼,False,광주광역시,서구
1352600832,정상회원,여,33,기업은행,기혼,False,전라북도,전주시
1352610112,정상회원,남,28,국민은행,기혼,False,경상남도,창원시
1352708480,정상회원,여,35,롯데카드,기혼,False,경기도,의정부시
1352801280,정상회원,여,27,신한은행,,False,부산광역시,남구
1352836544,정상회원,여,29,연결앱결제,,False,서울특별시,동대문구
1353087104,정상회원,남,29,신한은행,,,경기도,안성시
1353495424,정상회원,남,37,신한은행,미혼,True,부산광역시,기장군
1353525120,정상회원,여,32,국민은행,미혼,False,서울특별시,광진구
1353736704,정상회원,여,27,국민은행,기혼,False,서울특별시,동작구
1353881472,정상회원,여,32,신한은행,미혼,False,부산광역시,해운대구
1354109760,정상회원,여,37,기업은행,미혼,,광주광역시,광산구
1354145024,정상회원,남,30,롯데카드,기혼,False,경기도,김포시
1354150592,정상회원,여,36,,미혼,,부산광역시,해운대구
1354284224,정상회원,남,39,국민은행,기혼,False,인천광역시,남구
1354369600,정상회원,여,40,국민은행,,False,부산광역시,서구
1354813184,정상회원,여,43,신한카드,,False,경상북도,구미시
1354900416,정상회원,여,26,롯데카드,,False,대구광역시,서구
1354922688,정상회원,여,45,우리은행,기혼,,충청북도,청주시
1355013632,정상회원,여,30,신한은행,,False,강원도,원주시
1355279040,정상회원,여,32,농협중앙회,기혼,False,경상북도,구미시
1355312448,정상회원,여,42,국민은행,기혼,False,서울특별시,동작구
1355342144,정상회원,여,39,농협중앙회,미혼,False,경기도,의정부시
1355356992,정상회원,여,28,신한카드,미혼,False,충청북도,제천시
1355614976,정상회원,여,35,부산은행,기혼,False,부산광역시,금정구
1355659520,정상회원,여,56,롯데카드,미혼,False,충청남도,당진시
1355666944,정상회원,여,37,농협중앙회,기혼,False,부산광역시,동래구
1355952768,정상회원,여,27,대구은행,기혼,False,경상북도,성주군
1356171776,정상회원,남,46,연결앱결제,미혼,False,경상남도,창원시
1356284992,정상회원,여,63,광주은행,미혼,False,경기도,하남시
1356533696,정상회원,여,56,우리은행,기혼,False,경상남도,거제시
1356671040,정상회원,여,37,기업은행,미혼,,경기도,부천시
1356691456,정상회원,남,27,국민은행,미혼,,경기도,용인시
1356710016,정상회원,여,29,신한은행,기혼,False,대구광역시,달서구
1356806528,정상회원,여,24,농협중앙회,,False,서울특별시,노원구
1356906752,정상회원,여,40,하나은행,기혼,False,경상남도,양산시
1356973568,정상회원,여,31,롯데카드,미혼,,부산광역시,남구
1357045952,정상회원,남,38,국민은행,미혼,False,대전광역시,서구
1357188864,정상회원,여,24,롯데카드,기혼,False,부산광역시,해운대구
1357200000,정상회원,여,28,씨티은행,미혼,True,강원도,원주시
1357205568,정상회원,여,37,국민은행,기혼,False,충청남도,보령시
1357513664,정상회원,여,46,삼성카드,기혼,,대전광역시,서구
1357625024,정상회원,여,53,국민은행,,False,부산광역시,해운대구
1357643584,정상회원,여,47,국민은행,기혼,,대구광역시,중구
1357682560,정상회원,여,62,국민은행,미혼,False,인천광역시,남동구
1357721536,정상회원,여,30,연결앱결제,기혼,False,대전광역시,서구
1358024064,정상회원,여,38,하나은행,미혼,,서울특별시,강남구
1358057472,정상회원,여,31,국민은행,미혼,,부산광역시,부산진구
1358256064,정상회원,여,44,농협중앙회,,False,경기도,성남시
1358382272,정상회원,여,35,신한은행,미혼,False,경상남도,진주시
1358514048,정상회원,여,30,국민은행,기혼,False,경기도,의정부시
1358772032,정상회원,여,31,신한은행,,True,인천광역시,부평구
1359024448,정상회원,여,28,연결앱결제,기혼,False,전라남도,목포시
1359278720,정상회원,여,69,롯데카드,기혼,False,부산광역시,금정구
1359380800,정상회원,여,35,국민카드,기혼,False,대구광역시,달성군
1359399360,정상회원,여,37,신한은행,,False,대구광역시,수성구
1359445760,정상회원,여,35,기업은행,,False,경상남도,창원시
1359481024,정상회원,여,34,광주은행,,False,경기도,시흥시
1359512576,정상회원,여,64,롯데카드,기혼,,전라북도,전주시
1359558976,정상회원,여,73,연결앱결제,,False,서울특별시,강북구
1359570112,정상회원,여,63,롯데카드,기혼,False,경기도,고양시
1359635072,정상회원,여,29,신한은행,기혼,False,인천광역시,남동구
1359854080,정상회원,여,28,신한은행,,False,대구광역시,중구
1359961728,정상회원,여,46,하나은행,기혼,,충청남도,예산군
1360065664,정상회원,남,31,롯데카드,기혼,,경기도,용인시
1360149184,정상회원,여,27,농협중앙회,미혼,False,경상남도,진주시
1360292096,정상회원,여,45,롯데카드,미혼,True,경기도,평택시
1360980672,정상회원,여,19,현대카드,미혼,,경상북도,경산시
1361244224,정상회원,남,29,국민은행,미혼,False,충청남도,예산군
1361324032,정상회원,여,30,국민카드,미혼,,광주광역시,서구
1361582016,정상회원,여,33,씨티은행,기혼,True,경기도,고양시
1361620992,정상회원,여,44,롯데카드,미혼,False,울산광역시,울주군
1361875264,정상회원,여,30,롯데카드,기혼,False,경기도,성남시
1361880832,정상회원,여,31,신한은행,미혼,False,경상남도,김해시
1361891968,정상회원,여,36,국민은행,미혼,False,대구광역시,북구
1362608384,정상회원,여,30,롯데카드,기혼,,부산광역시,해운대구
1362617664,정상회원,여,30,하나은행,미혼,False,경기도,안성시
1362643648,정상회원,여,23,농협중앙회,미혼,True,서울특별시,광진구
1363001856,정상회원,여,29,농협중앙회,미혼,,부산광역시,금정구
1363105792,정상회원,여,25,새마을금고,미혼,,세종특별자치시,조치원읍
1363244992,정상회원,여,63,국민은행,기혼,False,경기도,용인시
1363391616,정상회원,여,29,신한은행,미혼,True,대전광역시,서구
1363824064,정상회원,여,32,우리은행,기혼,False,경상북도,포항시
1363842624,정상회원,남,69,롯데카드,기혼,False,울산광역시,울주군
1364147008,정상회원,여,26,롯데카드,미혼,False,부산광역시,남구
1364388288,정상회원,남,37,하나은행,,,광주광역시,광산구
1364399424,정상회원,여,24,미래에셋증권,기혼,True,대구광역시,달서구
1364412416,정상회원,여,41,롯데카드,기혼,,부산광역시,부산진구
1364521920,정상회원,여,35,롯데카드,,False,대구광역시,달성군
1364572032,정상회원,여,43,롯데카드,,False,대구광역시,달성군
1364685248,정상회원,여,27,연결앱결제,기혼,False,경기도,의정부시
1364889408,탈퇴,여,27,하나은행,,,충청북도,청주시
1365652224,정상회원,여,37,국민은행,기혼,False,경상북도,포항시
1366288832,정상회원,여,45,롯데카드,,False,광주광역시,광산구
1366576512,정상회원,여,53,씨티은행,기혼,False,전라북도,군산시
1366934720,정상회원,여,23,SC제일은행,,False,부산광역시,부산진구
1366949568,정상회원,여,29,국민은행,,False,전라남도,여수시
1367008960,정상회원,여,33,국민은행,기혼,,울산광역시,울주군
1367315200,정상회원,여,27,광주은행,기혼,True,세종특별자치시,조치원읍
1367727232,정상회원,여,25,BC카드,기혼,False,대전광역시,서구
1367755072,정상회원,여,56,우리은행,,True,울산광역시,울주군
1367916544,정상회원,여,55,롯데카드,,False,부산광역시,연제구
1368165248,정상회원,여,27,우리은행,,False,경기도,포천시
1368326720,정상회원,여,31,신한카드,기혼,False,인천광역시,중구
1368761024,정상회원,여,30,새마을금고,기혼,False,제주특별자치도,서귀포시
1368916928,정상회원,여,29,국민은행,기혼,False,경기도,안성시
1369057984,정상회원,여,31,국민은행,,False,충청북도,음성군
1369095104,정상회원,여,33,연결앱결제,기혼,,서울특별시,성북구
1369186048,정상회원,여,38,롯데카드,기혼,False,서울특별시,관악구
1369282560,정상회원,남,33,롯데카드,미혼,,충청북도,제천시
1369299264,정상회원,여,50,국민은행,미혼,False,충청남도,천안시
1369395776,정상회원,여,32,국민은행,미혼,,충청북도,청주시
1369496000,정상회원,여,28,국민은행,기혼,False,충청남도,예산군
1369572096,정상회원,여,65,롯데카드,,False,울산광역시,남구
1369733568,정상회원,여,29,부산은행,미혼,,광주광역시,북구
1369976704,정상회원,남,29,농협중앙회,,,대전광역시,서구
1370188288,정상회원,여,37,농협중앙회,기혼,True,전라북도,군산시
1370548352,정상회원,여,32,신한은행,,False,부산광역시,남구
